100, 127960, 0, 0
200, 144017, 0, 0
300, 126701, 0, 0
400, 142606, 0, 0
500, 138927, 0, 0
600, 124282, 0, 0
700, 141211, 0, 0
800, 146680, 0, 0
900, 138147, 0, 0
1000, 134862, 0, 0
1100, 117288, 0, 0
1200, 111098, 0, 0
1300, 149629, 0, 0
1400, 125103, 0, 0
1500, 158479, 0, 0
1600, 132764, 0, 0
1700, 134563, 0, 0
1800, 164669, 0, 0
1900, 134504, 0, 0
2000, 149950, 0, 0
2100, 153794, 0, 0
2200, 163143, 0, 0
2300, 115811, 0, 0
2400, 119098, 0, 0
2500, 141354, 0, 0
2600, 136566, 0, 0
2700, 129372, 0, 0
2800, 133860, 0, 0
2900, 143659, 0, 0
3000, 150617, 0, 0
3100, 134530, 0, 0
3200, 131670, 0, 0
3300, 124560, 0, 0
3400, 145600, 0, 0
3500, 142071, 0, 0
3600, 123312, 0, 0
3700, 124899, 0, 0
3800, 141971, 0, 0
3900, 124568, 0, 0
4000, 116341, 0, 0
4100, 152044, 0, 0
4200, 128915, 0, 0
4300, 117737, 0, 0
4400, 151740, 0, 0
4500, 169388, 0, 0
4600, 129761, 0, 0
4700, 164232, 0, 0
4800, 120020, 0, 0
4900, 131428, 0, 0
5000, 144095, 0, 0
5100, 112264, 0, 0
5200, 123396, 0, 0
5300, 140837, 0, 0
5400, 116917, 0, 0
5500, 160408, 0, 0
5600, 137869, 0, 0
5700, 122207, 0, 0
5800, 114817, 0, 0
5900, 108840, 0, 0
6000, 119613, 0, 0
6100, 145366, 0, 0
6200, 117486, 0, 0
6300, 119072, 0, 0
6400, 138664, 0, 0
6500, 123558, 0, 0
6600, 129307, 0, 0
6700, 116511, 0, 0
6800, 152184, 0, 0
6900, 129469, 0, 0
7000, 138286, 0, 0
7100, 136324, 0, 0
7200, 122890, 0, 0
7300, 164561, 0, 0
7400, 115325, 0, 0
7500, 156211, 0, 0
7600, 135221, 0, 0
7700, 131038, 0, 0
7800, 147673, 0, 0
7900, 150253, 0, 0
8000, 121469, 0, 0
8100, 151122, 0, 0
8200, 149387, 0, 0
8300, 148626, 0, 0
8400, 153781, 0, 0
8500, 160402, 0, 0
8600, 144113, 0, 0
8700, 134369, 0, 0
8800, 114501, 0, 0
8900, 126931, 0, 0
9000, 125976, 0, 0
9100, 130406, 0, 0
9200, 108709, 0, 0
9300, 149137, 0, 0
9400, 163773, 0, 0
9500, 162808, 0, 0
9600, 105658, 0, 0
9700, 121817, 0, 0
9800, 148457, 0, 0
9900, 135094, 0, 0
10000, 159048, 0, 0
10000, 199092, 0, 0
