100, 2555, 0, 0
200, 2500, 0, 0
300, 2509, 0, 0
400, 2496, 0, 0
500, 2498, 0, 0
600, 2504, 0, 0
700, 2499, 0, 0
800, 2529, 0, 0
900, 2504, 0, 0
1000, 2504, 0, 0
1100, 2524, 0, 0
1200, 2515, 0, 0
1300, 2496, 0, 0
1400, 2510, 0, 0
1500, 2717, 0, 0
1600, 2489, 0, 0
1700, 2495, 0, 0
1800, 2477, 0, 0
1900, 2478, 0, 0
2000, 2471, 0, 0
2100, 2470, 0, 0
2200, 2474, 0, 0
2300, 2700, 0, 0
2400, 2532, 0, 0
2500, 2496, 0, 0
2600, 2505, 0, 0
2700, 2509, 0, 0
2800, 2510, 0, 0
2900, 2490, 0, 0
3000, 2714, 0, 0
3100, 2500, 0, 0
3200, 2501, 0, 0
3300, 2512, 0, 0
3400, 2497, 0, 0
3500, 2494, 0, 0
3600, 2515, 0, 0
3700, 2538, 0, 0
3800, 2727, 0, 0
3900, 2513, 0, 0
4000, 2524, 0, 0
4100, 2491, 0, 0
4200, 2510, 0, 0
4300, 2516, 0, 0
4400, 2482, 0, 0
4500, 2717, 0, 0
4600, 2507, 0, 0
4700, 2474, 0, 0
4800, 2525, 0, 0
4900, 2515, 0, 0
5000, 2483, 0, 0
5100, 2528, 0, 0
5200, 2696, 0, 0
5300, 2497, 0, 0
5400, 2518, 0, 0
5500, 2473, 0, 0
5600, 2501, 0, 0
5700, 2509, 0, 0
5800, 2524, 0, 0
5900, 2692, 0, 0
6000, 2513, 0, 0
6100, 2493, 0, 0
6200, 2511, 0, 0
6300, 2514, 0, 0
6400, 2495, 0, 0
6500, 2509, 0, 0
6600, 2704, 0, 0
6700, 2518, 0, 0
6800, 2493, 0, 0
6900, 2504, 0, 0
7000, 2499, 0, 0
7100, 2503, 0, 0
7200, 2518, 0, 0
7300, 2491, 0, 0
7400, 2696, 0, 0
7500, 2469, 0, 0
7600, 2496, 0, 0
7700, 2492, 0, 0
7800, 2486, 0, 0
7900, 2485, 0, 0
8000, 2513, 0, 0
8100, 2715, 0, 0
8200, 2502, 0, 0
8300, 2480, 0, 0
8400, 2485, 0, 0
8500, 2483, 0, 0
8600, 2493, 0, 0
8700, 2507, 0, 0
8800, 2514, 0, 0
8900, 2690, 0, 0
9000, 2506, 0, 0
9100, 2508, 0, 0
9200, 2533, 0, 0
9300, 2485, 0, 0
9400, 2474, 0, 0
9500, 2469, 0, 0
9600, 2681, 0, 0
9700, 2513, 0, 0
9800, 2489, 0, 0
9900, 2502, 0, 0
10000, 2456, 0, 0
