141, 14390, 0, 0
200, 8610, 0, 0
300, 14580, 0, 0
400, 14620, 0, 0
500, 14530, 0, 0
600, 14570, 0, 0
700, 14640, 0, 0
800, 14560, 0, 0
900, 14460, 0, 0
1000, 14530, 0, 0
1100, 14640, 0, 0
1200, 14620, 0, 0
1300, 14550, 0, 0
1400, 14600, 0, 0
1500, 14600, 0, 0
1600, 14560, 0, 0
1700, 14700, 0, 0
1800, 14590, 0, 0
1900, 14570, 0, 0
2000, 14640, 0, 0
2100, 14080, 0, 0
2200, 14660, 0, 0
2301, 14534, 0, 0
2400, 14350, 0, 0
2500, 14550, 0, 0
2600, 14600, 0, 0
2700, 14560, 0, 0
2800, 14620, 0, 0
2900, 14680, 0, 0
3000, 14660, 0, 0
3100, 14610, 0, 0
3200, 14570, 0, 0
3300, 14630, 0, 0
3400, 14600, 0, 0
3500, 14670, 0, 0
3600, 14620, 0, 0
3701, 14485, 0, 0
3800, 14450, 0, 0
3900, 14100, 0, 0
4000, 14640, 0, 0
4100, 14590, 0, 0
4200, 14600, 0, 0
4300, 14590, 0, 0
4400, 14490, 0, 0
4500, 14630, 0, 0
4600, 14600, 0, 0
4700, 14570, 0, 0
4800, 14650, 0, 0
4900, 14570, 0, 0
5000, 14530, 0, 0
5100, 14560, 0, 0
5200, 14590, 0, 0
5300, 14600, 0, 0
5400, 14560, 0, 0
5500, 14510, 0, 0
5600, 14610, 0, 0
5700, 14630, 0, 0
5800, 14050, 0, 0
5900, 14470, 0, 0
6000, 14600, 0, 0
6100, 14660, 0, 0
6200, 14660, 0, 0
6300, 14530, 0, 0
6400, 14550, 0, 0
6500, 14590, 0, 0
6600, 14550, 0, 0
6700, 14630, 0, 0
6800, 14580, 0, 0
6900, 14550, 0, 0
7000, 14660, 0, 0
7100, 14580, 0, 0
7200, 14630, 0, 0
7301, 14475, 0, 0
7400, 14510, 0, 0
7500, 14590, 0, 0
7600, 14060, 0, 0
7700, 14630, 0, 0
7800, 14600, 0, 0
7900, 14640, 0, 0
8000, 14670, 0, 0
8100, 14560, 0, 0
8200, 14520, 0, 0
8300, 14600, 0, 0
8400, 14560, 0, 0
8500, 14700, 0, 0
8600, 14630, 0, 0
8700, 14420, 0, 0
8800, 14580, 0, 0
8900, 14600, 0, 0
9000, 14560, 0, 0
9100, 14560, 0, 0
9200, 14560, 0, 0
9300, 14550, 0, 0
9400, 14120, 0, 0
9500, 14540, 0, 0
9600, 14610, 0, 0
9700, 14530, 0, 0
9800, 14630, 0, 0
9900, 14550, 0, 0
