100, 65705, 0, 0
200, 66161, 0, 0
300, 66171, 0, 0
400, 65953, 0, 0
500, 66403, 0, 0
600, 66355, 0, 0
700, 65887, 0, 0
800, 66434, 0, 0
900, 66091, 0, 0
1000, 66331, 0, 0
1100, 65867, 0, 0
1200, 66186, 0, 0
1300, 66279, 0, 0
1400, 66083, 0, 0
1500, 66069, 0, 0
1600, 66424, 0, 0
1700, 65822, 0, 0
1800, 66059, 0, 0
1900, 66237, 0, 0
2000, 65850, 0, 0
2100, 65930, 0, 0
2200, 65815, 0, 0
2300, 65894, 0, 0
2400, 66776, 0, 0
2500, 66273, 0, 0
2600, 66090, 0, 0
2700, 66214, 0, 0
2800, 65970, 0, 0
2900, 65954, 0, 0
3000, 65755, 0, 0
3100, 66190, 0, 0
3200, 66222, 0, 0
3300, 65874, 0, 0
3400, 66289, 0, 0
3500, 65684, 0, 0
3600, 66010, 0, 0
3700, 65923, 0, 0
3800, 66217, 0, 0
3900, 66234, 0, 0
4000, 66080, 0, 0
4100, 66034, 0, 0
4200, 66115, 0, 0
4300, 66033, 0, 0
4400, 65929, 0, 0
4500, 66069, 0, 0
4600, 66276, 0, 0
4700, 66200, 0, 0
4800, 65855, 0, 0
4900, 66222, 0, 0
5000, 66381, 0, 0
5100, 66397, 0, 0
5200, 66136, 0, 0
5300, 66228, 0, 0
5400, 66286, 0, 0
5500, 66449, 0, 0
5600, 66065, 0, 0
5700, 66149, 0, 0
5800, 66195, 0, 0
5900, 65962, 0, 0
6000, 66265, 0, 0
6100, 65796, 0, 0
6200, 65948, 0, 0
6300, 66361, 0, 0
6400, 66372, 0, 0
6500, 66060, 0, 0
6600, 66315, 0, 0
6700, 66133, 0, 0
6800, 66340, 0, 0
6900, 66262, 0, 0
7000, 65788, 0, 0
7100, 66181, 0, 0
7200, 65910, 0, 0
7300, 65970, 0, 0
7400, 65947, 0, 0
7500, 66279, 0, 0
7600, 66109, 0, 0
7700, 65887, 0, 0
7800, 66034, 0, 0
7900, 66081, 0, 0
8000, 65717, 0, 0
8100, 66185, 0, 0
8200, 66653, 0, 0
8300, 66031, 0, 0
8400, 66272, 0, 0
8500, 65758, 0, 0
8600, 65910, 0, 0
8700, 66211, 0, 0
8800, 66112, 0, 0
8900, 66240, 0, 0
9000, 66424, 0, 0
9100, 66181, 0, 0
9200, 66254, 0, 0
9300, 66257, 0, 0
9400, 65801, 0, 0
9500, 66300, 0, 0
9600, 66134, 0, 0
9700, 66602, 0, 0
9800, 65863, 0, 0
9900, 66251, 0, 0
10000, 66008, 0, 0
