100, 2028, 0, 0
200, 2005, 0, 0
300, 2000, 0, 0
400, 2007, 0, 0
500, 2004, 0, 0
600, 3686, 0, 0
700, 2008, 0, 0
800, 2009, 0, 0
900, 2015, 0, 0
1000, 2014, 0, 0
1100, 2005, 0, 0
1200, 2153, 0, 0
1300, 2004, 0, 0
1400, 2001, 0, 0
1500, 2018, 0, 0
1600, 2024, 0, 0
1700, 2161, 0, 0
1800, 2017, 0, 0
1900, 2018, 0, 0
2000, 2016, 0, 0
2100, 2022, 0, 0
2200, 2019, 0, 0
2300, 2148, 0, 0
2400, 2001, 0, 0
2500, 1997, 0, 0
2600, 1999, 0, 0
2700, 1996, 0, 0
2800, 2149, 0, 0
2900, 2009, 0, 0
3000, 2012, 0, 0
3100, 2013, 0, 0
3200, 2015, 0, 0
3300, 2020, 0, 0
3400, 2148, 0, 0
3500, 1997, 0, 0
3600, 1996, 0, 0
3700, 1998, 0, 0
3800, 2004, 0, 0
3900, 2003, 0, 0
4000, 2146, 0, 0
4100, 1997, 0, 0
4200, 2000, 0, 0
4300, 2000, 0, 0
4400, 2003, 0, 0
4500, 2151, 0, 0
4600, 2008, 0, 0
4700, 2001, 0, 0
4800, 1995, 0, 0
4900, 2006, 0, 0
5000, 2005, 0, 0
5100, 2145, 0, 0
5200, 1997, 0, 0
5300, 1999, 0, 0
5400, 2001, 0, 0
5500, 2006, 0, 0
5600, 2160, 0, 0
5700, 2003, 0, 0
5800, 1997, 0, 0
5900, 1996, 0, 0
6000, 2000, 0, 0
6100, 1998, 0, 0
6200, 2151, 0, 0
6300, 1999, 0, 0
6400, 2003, 0, 0
6500, 2002, 0, 0
6600, 2002, 0, 0
6700, 2005, 0, 0
6800, 2150, 0, 0
6900, 2008, 0, 0
7000, 2007, 0, 0
7100, 2007, 0, 0
7200, 2008, 0, 0
7300, 2156, 0, 0
7400, 2006, 0, 0
7500, 1994, 0, 0
7600, 1998, 0, 0
7700, 1997, 0, 0
7800, 2006, 0, 0
7900, 2150, 0, 0
8000, 2001, 0, 0
8100, 1999, 0, 0
8200, 2000, 0, 0
8300, 2002, 0, 0
8400, 2151, 0, 0
8500, 2003, 0, 0
8600, 2002, 0, 0
8700, 1997, 0, 0
8800, 2001, 0, 0
8900, 2002, 0, 0
9000, 2147, 0, 0
9100, 2003, 0, 0
9200, 2007, 0, 0
9300, 2007, 0, 0
9400, 2007, 0, 0
9500, 2402, 0, 0
9600, 2000, 0, 0
9700, 1999, 0, 0
9800, 2002, 0, 0
9900, 2003, 0, 0
10000, 2005, 0, 0
